"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Late-demographic dividend","LTE","CO2 emissions (kt)","EN.ATM.CO2E.KT","1975570.28714961","1627172.21516682","1499152.80508697","1542042.9658698","1605494.09868018","1714177.62941149","1847223.1861722","1728941.17840004","1868776.35554818","2165969.51095391","2569235.75856758","2831541.17082712","3006157.59511566","3166482.64281024","3226110.9089687","3571830.79346681","3755463.00668527","4016791.91319559","4375617.85598829","4492909.09371558","4494309.36611069","4339345.88771845","4558869.29338001","4733731.37949225","5012723.37112686","5350870.72990931","5599701.59113871","5910864.70088678","6187385.21368828","6290054.05533919","6244836.28520666","6425781.06032344","6655751.15921694","6688334.44825481","6617190.58905377","6877520.25848985","7026952.28662242","6962470.21570935","6769098.81249608","6778560.22423634","6962579.49215482","7115040.9478738","7325564.77399414","8317633.83541795","9194779.36975528","9787192.76394677","10582256.9443655","11030869.2015282","11536175.20929","11791230.7094968","13285052.4043321","14411548.4521552","14837286.2891953","15079258.048858","","","",
"Lithuania","LTU","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22148.68","17495.257","17359.578","16204.473","15731.43","15339.061","16197.139","13692.578","12163.439","12885.838","13142.528","12823.499","13245.204","13901.597","14158.287","15166.712","15009.031","12519.138","13468.891","13787.92","13831.924","12640.149","","","",
"Luxembourg","LUX","CO2 emissions (kt)","EN.ATM.CO2E.KT","11518.047","11591.387","11551.05","11448.374","12306.452","12203.776","11620.723","11360.366","12269.782","13193.866","13747.583","13201.2","13494.56","14169.288","14411.31","11844.41","11840.743","10927.66","11848.077","12123.102","11026.669","9427.857","8859.472","8291.087","8929.145","9167.5","9009.819","8668.788","8929.145","9658.878","10003.576","10615.965","10571.961","10788.314","10190.593","8316.756","8437.767","7939.055","7356.002","7686.032","8239.749","8800.8","9416.856","9904.567","11268.691","11547.383","11349.365","11019.335","10938.661","10392.278","10967.997","10938.661","10663.636","10161.257","","","",
"Latvia","LVA","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14143.619","12016.759","10912.992","9442.525","9149.165","8456.102","8063.733","6780.283","6351.244","6985.635","6912.295","7370.67","7403.673","7506.349","8012.395","8316.756","7902.385","7231.324","8074.734","7300.997","7062.642","7080.977","","","",
"Macao SAR, China","MAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","51.338","69.673","95.342","106.343","128.345","132.012","150.347","165.015","168.682","168.682","205.352","227.354","231.021","223.687","267.691","297.027","253.023","308.028","414.371","414.371","528.048","535.382","484.044","682.062","605.055","733.4","876.413","971.755","964.421","1030.427","1034.094","1092.766","1085.432","1188.108","1283.45","1243.113","1415.462","1499.803","1565.809","1532.806","1635.482","1686.82","1525.472","1536.473","1727.157","1837.167","1631.815","1543.807","2291.875","2647.574","1983.847","2357.881","2273.54","2167.197","","","",
"St. Martin (French part)","MAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions (kt)","EN.ATM.CO2E.KT","3641.331","3777.01","3080.28","3960.36","4422.402","4261.054","5467.497","5416.159","5628.845","5826.863","7293.663","8203.079","8049.065","9640.543","11136.679","11111.01","11547.383","12702.488","13076.522","15958.784","15944.116","15856.108","17058.884","17795.951","17814.286","17865.624","18881.383","20117.162","21176.925","22918.75","23542.14","24975.937","26039.367","28217.565","29640.361","30373.761","31195.169","31862.563","32038.579","33153.347","33905.082","37715.095","38254.144","37561.081","43310.937","45771.494","47425.311","50267.236","52900.142","52482.104","55958.42","57685.577","62724.035","58558.323","","","",
"Monaco","MCO","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20971.573","15628.754","12090.099","11191.684","11521.714","7099.312","6270.57","4503.076","3512.986","3714.671","3986.029","4290.39","4554.414","4895.445","4994.454","4679.092","4778.101","4550.747","4932.115","5038.458","4924.781","4976.119","","","",
"Madagascar","MDG","CO2 emissions (kt)","EN.ATM.CO2E.KT","399.703","355.699","396.036","462.042","484.044","557.384","579.386","843.41","913.083","850.744","971.755","1026.76","1287.117","1074.431","1188.108","1694.154","993.757","847.077","1019.426","1133.103","1617.147","1026.76","1015.759","652.726","869.079","1056.096","1140.437","1287.117","1290.784","931.418","949.753","1034.094","1004.758","1030.427","1268.782","1265.115","1364.124","1650.15","1738.158","1917.841","1873.837","1741.825","1235.779","1701.488","1807.831","1741.825","1683.153","1815.165","1888.505","1771.161","1958.178","2313.877","2665.909","3076.613","","","",
"Maldives","MDV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","3.667","3.667","3.667","3.667","7.334","11.001","14.668","22.002","29.336","44.004","47.671","47.671","51.338","58.672","66.006","80.674","80.674","95.342","124.678","143.013","154.014","231.021","198.018","198.018","249.356","289.693","330.03","300.694","421.705","451.041","462.042","594.054","506.046","667.394","601.388","759.069","781.071","843.41","883.747","898.415","953.42","1078.098","1048.762","","","",
"Middle East & North Africa","MEA","CO2 emissions (kt)","EN.ATM.CO2E.KT","102252.464687091","107498.438371393","118397.590690316","135940.420171667","158237.642586482","188221.982955582","214211.590432348","228040.922851177","272067.354599397","306981.83363452","324061.242584671","363832.495127097","390544.74941726","461976.736205552","468359.505014243","462031.760074593","545550.6567621","574566.57703609","605684.409107424","637209.417809656","646347.048328305","627866.364846591","634634.300738564","677288.804018709","725247.608274352","767990.149744961","819048.631956549","830537.615812191","887318.580403984","916881.071110441","949594.595383947","1004093.90353953","1070881.87578081","1162507.62250694","1219295.92361461","1192649.69796729","1190489.09404297","1154877.646","1268308.957","1353735.389","1473341.928","1497261.769","1517045.234","1617047.991","1748645.62","1833533.003","1941746.173","1969831.726","2126566.64","2223217.759","2307624.765","2324966.008","2498495.782","2441099.898","","","",
"Mexico","MEX","CO2 emissions (kt)","EN.ATM.CO2E.KT","63116.404","65305.603","63809.467","66361.699","74278.752","75246.84","80930.69","90101.857","93988.877","102287.298","114073.036","126339.151","132459.374","144292.783","155007.757","164472.284","184138.405","192847.53","222649.239","240874.229","268453.736","284529.864","304837.71","278442.644","277624.903","288501.225","294559.109","307356.939","307067.246","361877.895","314291.236","326374.001","328698.879","330448.038","348133.979","328291.842","341482.041","359046.971","374063.336","382607.446","382508.437","395636.297","391859.287","405918.565","411767.43","435437.915","445291.144","458866.378","474491.465","450582.625","445162.799","466779.764","480883.046","488602.081","","","",
"Marshall Islands","MHL","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.671","51.338","55.005","62.339","66.006","66.006","66.006","66.006","69.673","66.006","77.007","80.674","84.341","84.341","88.008","84.341","91.675","99.009","99.009","102.676","102.676","102.676","102.676","102.676","","","",
"Middle income","MIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","2362098.70072401","2055771.76426639","1966672.53536443","2028372.22269679","2129910.22309792","2307660.12725851","2492481.96111464","2455469.72632614","2687464.35149547","2983436.86118682","3424107.5488227","3737372.96399595","3946061.52269516","4225873.76437815","4376820.64221025","4711435.28955986","5002457.88511503","5341114.59147553","5770426.48426784","6021735.14338728","6053291.4698192","6094209.54411412","6463291.93102938","6702180.44518806","7041837.77314986","7479369.46146922","7811400.58298949","8239542.25729892","8710360.16024229","8961663.16613233","8977232.15986102","9354342.08627823","9709235.15698368","9746038.70350746","9666348.01441655","10009367.8211056","10296291.1274748","10266576.5170185","10166036.1190782","10357837.282581","10621065.8386357","10846211.0780037","11140530.0849177","12329064.3166205","13388985.4505663","14119462.3321015","15055495.3759246","15753828.9983923","16580546.6357611","16977884.5057017","18524673.6344003","19995901.1092532","20728217.1173332","20813895.7206087","","","",
"Macedonia, FYR","MKD","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10777.313","10340.94","10469.285","10839.652","11741.734","10634.3","12625.481","11723.399","12064.43","11998.424","10934.994","11309.028","11191.684","11279.692","10938.661","9493.863","9402.188","8698.124","8602.782","9387.52","8962.148","8294.754","","","",
"Mali","MLI","CO2 emissions (kt)","EN.ATM.CO2E.KT","121.011","117.344","139.346","176.016","176.016","198.018","190.684","223.687","198.018","161.348","201.685","227.354","245.689","267.691","304.361","341.031","341.031","414.371","396.036","429.039","392.369","396.036","366.7","418.038","436.373","407.037","381.368","359.366","385.035","418.038","421.705","436.373","443.707","454.708","462.042","469.376","487.711","524.381","762.736","795.739","821.408","828.742","847.077","843.41","876.413","898.415","942.419","1008.425","1070.764","806.74","964.421","1045.095","993.757","1026.76","","","",
"Malta","MLT","CO2 emissions (kt)","EN.ATM.CO2E.KT","341.031","293.36","330.03","410.704","498.712","473.043","414.371","520.714","638.058","652.726","663.727","660.06","839.743","806.74","744.401","667.394","762.736","803.073","935.085","905.749","1023.093","1144.104","1312.786","997.424","1364.124","1199.109","1485.135","1855.502","2013.183","2170.864","2178.198","2075.522","2042.519","2669.576","2438.555","2126.86","2247.871","2522.896","2145.195","2346.88","2064.521","2486.226","2299.209","2581.568","2574.234","2698.912","2574.234","2724.581","2559.566","2398.218","2526.563","2519.229","2665.909","2218.535","","","",
"Myanmar","MMR","CO2 emissions (kt)","EN.ATM.CO2E.KT","2717.247","2592.569","2882.262","2636.573","2860.26","2728.248","2808.922","3619.329","2929.933","3215.959","4616.753","5104.464","4899.112","4110.707","4675.425","4587.417","4899.112","5174.137","5155.802","5100.797","5526.169","5639.846","5599.509","5775.525","6571.264","6710.61","6791.284","4976.119","4118.041","4462.739","4275.722","4180.38","4888.111","5342.819","6244.901","6959.966","7256.993","7499.015","8078.401","8969.482","10087.917","8723.793","9207.837","9845.895","12434.797","11598.721","12849.168","12874.837","9801.891","10230.93","12515.471","14297.633","12933.509","12603.479","","","",
"Middle East & North Africa (excluding high income)","MNA","CO2 emissions (kt)","EN.ATM.CO2E.KT","84204.3972763837","84641.0126696687","87778.0392348673","95989.3438581591","108309.969830015","127601.765946757","151663.310057368","154290.340490914","196498.941199739","200178.985228855","210848.544587448","224504.699997588","234778.003368999","271739.881284567","280490.534334858","286515.092954806","340215.117291937","353783.215816036","376531.244709874","392656.66196607","366140.532157075","340515.978319243","365164.568336791","407314.464454922","440056.949914375","458912.130637832","469299.174153712","499025.711266272","536732.403676268","552703.721381893","557245.989086824","588953.806135299","611481.692814035","642826.275207592","687045.508147678","715190.690348425","722147.184345638","713367.179","800781.125","866702.784","872690.995","899298.747","903519.464","967160.249","1026000.931","1088486.611","1124408.543","1171727.511","1248320.14","1291700.75","1313097.695","1335957.773","1398384.781","1381131.546","","","",
"Montenegro","MNE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2057.187","2383.55","2251.538","2750.25","1826.166","2581.568","2570.567","2335.879","2247.871","","","",
"Mongolia","MNG","CO2 emissions (kt)","EN.ATM.CO2E.KT","1294.451","1393.46","1972.846","1602.479","2046.186","1958.178","1954.511","2152.529","2482.559","2684.244","2849.259","3036.276","3281.965","3479.983","3751.341","4066.703","4404.067","4972.452","5782.859","6299.906","6879.292","6644.604","6761.948","6996.636","6450.253","9028.154","9673.546","10586.629","11595.054","10568.294","9988.908","12159.772","11019.335","9284.844","7946.389","7920.72","8041.731","7708.034","7708.034","7554.02","7506.349","7884.05","8287.42","8034.397","8551.444","8562.445","9394.854","12064.43","12038.761","13102.191","24660.575","27583.174","32727.975","41591.114","","","",
"Northern Mariana Islands","MNP","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","CO2 emissions (kt)","EN.ATM.CO2E.KT","1884.838","2632.906","1987.514","1661.151","2141.528","2005.849","2126.86","1873.837","2779.586","3241.628","2984.938","3615.662","3300.3","3564.324","3149.953","2885.929","2559.566","2713.58","2874.928","2643.907","3208.625","2489.893","2541.231","1976.513","1536.473","1147.771","982.756","982.756","1012.092","1041.428","1023.093","1023.093","1004.758","1078.098","1063.43","1114.768","1041.428","1125.769","1133.103","1188.108","1349.456","1580.477","1587.811","1917.841","1921.508","1822.499","1980.18","2262.539","2266.206","2530.23","2735.582","3223.293","3120.617","4019.032","","","",
"Mauritania","MRT","CO2 emissions (kt)","EN.ATM.CO2E.KT","36.67","47.671","62.339","88.008","117.344","161.348","179.683","198.018","234.688","275.025","429.039","399.703","447.374","469.376","484.044","509.713","517.047","557.384","583.053","605.055","630.724","663.727","883.747","938.752","872.746","656.393","374.034","3285.632","3230.627","2849.259","905.749","942.419","993.757","1026.76","1199.109","1092.766","1114.768","1118.435","1122.102","1147.771","1173.44","1272.449","1349.456","1389.793","1536.473","1587.811","1609.813","1844.501","1936.176","2123.193","2236.87","2394.551","2654.908","2647.574","","","",
"Mauritius","MUS","CO2 emissions (kt)","EN.ATM.CO2E.KT","179.683","187.017","253.023","209.019","308.028","304.361","275.025","498.712","638.058","572.052","498.712","396.036","689.396","678.395","693.063","590.387","619.723","641.725","630.724","660.06","590.387","542.716","502.379","597.721","627.057","707.731","799.406","931.418","854.411","1052.429","1463.133","1521.805","1708.822","1774.828","1624.481","1829.833","1950.844","1998.515","2170.864","2427.554","2691.578","2863.927","2885.929","3061.945","3091.281","3296.633","3630.33","3689.002","3769.676","3696.336","3916.356","3920.023","4070.37","3725.672","","","",
"Malawi","MWI","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","330.03","348.365","429.039","366.7","388.702","381.368","454.708","502.379","546.383","572.052","550.05","579.386","583.053","638.058","671.061","638.058","711.398","605.055","594.054","575.719","557.384","557.384","553.717","546.383","542.716","564.718","612.389","660.06","656.393","693.063","718.732","729.733","711.398","759.069","773.737","960.754","894.748","891.081","883.747","957.087","975.422","916.75","953.42","938.752","1096.433","1004.758","1191.775","1188.108","1129.436","1272.449","","","",
"Malaysia","MYS","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","14601.994","16677.516","17913.295","17513.592","19050.065","19446.101","23894.172","22610.722","23237.779","27278.813","27997.545","30824.802","30571.779","37971.785","34697.154","36237.294","39984.968","40762.372","42724.217","49882.201","56592.811","68591.235","75298.178","91722.671","94010.879","121132.011","125374.73","124821.013","114186.713","107934.478","125734.096","135620.328","133742.824","158256.719","163826.892","174486.861","167702.911","184816.8","204031.88","198802.738","218476.193","220405.035","218707.214","236510.499","","","",
"North America","NAC","CO2 emissions (kt)","EN.ATM.CO2E.KT","3083748.982","3074863.841","3194551.054","3330490.411","3493998.274","3643256.175","3821399.035","3977818.587","4135118.219","4332347.814","4670617.563","4709608.774","4946342.96","5152241.343","4988902.162","4803931.348","5012888.009","5150899.221","5307183.094","5344326.137","5166880.007","4966192.431","4721955.563","4751016.538","4901231.526","4915085.452","4900938.166","5120294.439","5349225.249","5419136.604","5259332.411","5249658.865","5352620.891","5479077.386","5555893.702","5606160.938","5740571.156","5870980.677","5917819.268","6026362.468","6236778.595","6129797.537","6168557.727","6232876.907","6316260.82","6347316.643","6242172.752","6336542.997","6162199.149","5773541.153","5902029.166","5803005.498","5597851.516","5662266.038","","","",
"Namibia","NAM","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.337","1056.096","1151.438","1389.793","1584.144","1631.815","1749.159","1796.83","1906.84","1664.818","1642.816","2016.85","1760.16","1873.837","1961.845","2310.21","2328.545","2361.548","3329.636","3069.279","3098.615","2823.59","3373.64","2948.268","","","",
"New Caledonia","NCL","CO2 emissions (kt)","EN.ATM.CO2E.KT","861.745","887.414","564.718","619.723","1100.1","1232.112","1510.804","1474.134","1840.834","1558.475","2394.551","2420.22","1705.155","2599.903","2783.253","2530.23","2390.884","2141.528","1543.807","1642.816","2002.182","1393.46","1265.115","1155.105","1206.443","1455.799","1404.461","1459.466","1507.137","1646.483","1584.144","1767.494","1584.144","1837.167","1980.18","2075.522","2196.533","1829.833","1811.498","2057.187","2233.203","1888.505","2405.552","2739.249","2530.23","2823.59","2720.914","2944.601","2867.594","2973.937","3542.322","3648.665","3630.33","3861.351","","","",
"Niger","NER","CO2 emissions (kt)","EN.ATM.CO2E.KT","29.336","55.005","66.006","88.008","95.342","91.675","135.679","132.012","161.348","190.684","216.353","231.021","253.023","330.03","289.693","333.697","333.697","366.7","418.038","480.377","572.052","685.729","748.068","964.421","993.757","997.424","902.082","1001.091","990.09","1041.428","733.4","722.399","700.397","781.071","773.737","810.407","902.082","909.416","957.087","953.42","696.73","656.393","700.397","759.069","814.074","715.065","693.063","722.399","810.407","968.088","1173.44","1327.454","1866.503","1961.845","","","",
"Nigeria","NGA","CO2 emissions (kt)","EN.ATM.CO2E.KT","3406.643","4114.374","4180.38","5350.153","7275.328","11763.736","12907.84","12838.167","6633.603","12112.101","21539.958","32280.601","41426.099","49577.84","62291.329","47395.975","55247.022","50567.93","48294.39","70289.056","68154.862","65958.329","65602.63","59929.781","69625.329","69893.02","73505.015","59343.061","70747.431","42441.858","38162.469","40014.304","64289.844","58268.63","44865.745","33267.024","38936.206","40175.652","40164.651","44774.07","79170.53","83339.909","98114.252","93130.799","97039.821","104689.183","98891.656","95055.974","96148.74","76735.642","92016.031","96093.735","99636.057","95650.028","","","",
"Nicaragua","NIC","CO2 emissions (kt)","EN.ATM.CO2E.KT","531.715","561.051","660.06","843.41","949.753","781.071","960.754","1081.765","1232.112","1287.117","1404.461","1507.137","1606.146","1829.833","1950.844","1928.842","2225.869","2838.258","2632.906","1712.489","2027.851","2141.528","2115.859","2002.182","1851.835","1991.181","2262.539","2438.555","2247.871","1477.801","2548.565","2005.849","2394.551","2302.876","2541.231","2779.586","2874.928","3142.619","3421.311","3626.663","3762.342","3964.027","4037.367","4411.401","4426.069","4319.726","4466.406","4605.752","4422.402","4495.742","4536.079","4880.777","4675.425","4569.082","","","",
"Netherlands","NLD","CO2 emissions (kt)","EN.ATM.CO2E.KT","73505.015","75888.565","83358.244","91227.626","96867.472","100497.802","103655.089","106783.04","113552.322","115910.203","141934.902","140875.139","157794.677","165645.724","160445.918","153020.243","169683.091","164277.933","170548.503","187812.739","177508.469","164956.328","134322.21","138256.901","145055.519","147948.782","145095.856","152569.202","146914.688","163100.826","158403.399","165154.346","162224.413","164802.314","165312.027","168304.299","175150.588","167860.592","168821.346","163907.566","165356.031","168065.944","172026.304","174805.89","176690.728","170255.143","167108.857","171490.922","173361.092","169188.046","181648.512","172400.338","169378.73","169972.784","","","",
"Norway","NOR","CO2 emissions (kt)","EN.ATM.CO2E.KT","13102.191","13351.547","14077.613","14983.362","16189.805","16409.825","19563.445","19328.757","21140.255","22222.02","28012.213","27198.139","29427.675","30524.108","27696.851","29673.364","29317.665","31070.491","34792.496","34242.446","38052.459","40329.666","41052.065","37498.742","40458.011","40714.701","47076.946","40707.367","42482.195","49379.822","31510.531","32075.249","32009.243","35148.195","33905.082","33439.373","33366.033","36101.615","37777.434","40681.698","39673.273","41910.143","38023.123","45221.444","42647.21","42438.191","44257.023","45089.432","55690.729","55346.031","60113.131","45195.775","49889.535","59636.421","","","",
"Nepal","NPL","CO2 emissions (kt)","EN.ATM.CO2E.KT","80.674","80.674","88.008","99.009","150.347","179.683","190.684","212.686","253.023","399.703","227.354","198.018","267.691","421.705","425.372","352.032","282.359","337.364","330.03","513.38","542.716","454.708","443.707","495.045","704.064","678.395","704.064","872.746","993.757","913.083","634.391","960.754","1331.121","1466.8","1697.821","2035.185","2486.226","2783.253","2251.538","3219.626","3069.279","3267.297","2625.572","2841.925","2669.576","3083.947","2563.233","2614.571","3421.311","4334.394","5056.793","5533.503","5845.198","6501.591","","","",
"Nauru","NRU","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","29.336","33.003","33.003","47.671","47.671","66.006","66.006","88.008","77.007","84.341","99.009","102.676","102.676","113.677","113.677","113.677","124.678","124.678","124.678","124.678","124.678","124.678","161.348","157.681","157.681","157.681","124.678","124.678","121.011","113.677","110.01","106.343","102.676","102.676","99.009","91.675","84.341","80.674","77.007","66.006","66.006","62.339","44.004","44.004","44.004","40.337","44.004","40.337","40.337","44.004","","","",
"New Zealand","NZL","CO2 emissions (kt)","EN.ATM.CO2E.KT","11543.716","11767.403","11210.019","12229.445","13105.858","13699.912","14015.274","13641.24","13487.226","14271.964","14194.957","15060.369","16197.139","18202.988","18756.705","18261.66","19237.082","20300.512","18008.637","16475.831","17458.587","16527.169","18239.658","17964.633","19295.754","21803.982","22893.081","24110.525","25397.642","25404.976","23545.807","24084.856","25082.28","26688.426","26681.092","27132.133","28642.937","31022.82","30029.063","32639.967","32980.998","34447.798","33201.018","34081.098","34554.141","34139.77","33446.707","33637.391","34202.109","32386.944","31778.222","31503.197","34506.47","33960.087","","","",
"OECD members","OED","CO2 emissions (kt)","EN.ATM.CO2E.KT","5736771.21305859","5855143.69671228","6115407.97170853","6454418.43369152","6778673.68492962","7067566.25423025","7386634.92433188","7706250.84000225","8115059.61553105","8608997.74837437","9342086.27867419","9515652.97024852","9979035.19753044","10479483.1022883","10249615.4598894","9939237.37613299","10455167.4297793","10668956.6706552","10952809.6800169","11242126.9772217","10991541.597732","10582246.8354668","10231009.1105527","10166764.9311372","10428221.7114027","10540488.7314351","10540419.3047585","10875447.9426406","11228637.7823447","11564058.4767537","11286907.1836478","11374960.6292251","11452693.726","11564925.928","11716053.999","11853379.482","12208502.763","12333334.777","12323338.535","12470399.903","12794273.01","12739216.672","12799967.861","12986431.144","13140984.193","13148270.522","13124757.718","13246645.131","13011080.718","12201440.121","12567692.747","12399450.787","12197567.769","12240405.663","","","",
"Oman","OMN","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","11.001","25.669","29.336","135.679","161.348","234.688","234.688","2093.857","2090.19","2112.192","2335.879","7256.993","8327.757","8507.44","7796.042","7722.702","6046.883","6017.547","5735.188","7532.018","8060.066","8661.454","9875.231","9464.527","10586.629","10065.915","11386.035","11771.07","12079.098","13457.89","15306.058","15896.445","15104.373","15485.741","16560.172","20707.549","21895.657","20285.844","25470.982","32390.611","27986.544","29893.384","39603.6","43695.972","42705.882","44092.008","50373.579","56215.11","59203.715","61183.895","","","",
"Other small states","OSS","CO2 emissions (kt)","EN.ATM.CO2E.KT","5703.84688160061","7110.2748798035","7256.2336016763","15461.1988955258","16732.2678074221","16721.8589316477","16680.2234285499","19089.8781703342","22238.5630921041","21494.3284742312","36165.638878313","39506.4072466406","46853.0484994072","56700.9759056748","50508.3246169395","49925.9762169912","50856.6937490514","53856.8279166419","62202.0884694716","64931.846594229","61999.3064373468","54350.7841487408","56602.184659255","51470.2393847111","55271.1026022304","58115.2505912634","59519.1261982815","59742.7063875473","65446.6009834689","72367.1877721395","70146.9844973369","78038.6501358685","91437.3372206435","96188.953989782","94649.3239752008","94861.6867358327","98263.283098097","106958.779707542","102313.344318719","98699.3851958232","104505.231383813","110891.282971386","113212.10456972","119437.293542649","121947.816832826","132190.600392298","144238.089992444","158832.952699597","165206.915220605","160908.453508925","172325.551211389","183573.069806874","195937.598607023","188807.903109263","","","",
"Pakistan","PAK","CO2 emissions (kt)","EN.ATM.CO2E.KT","14154.62","14656.999","16105.464","18514.683","19035.397","19974.149","20326.181","21572.961","24737.582","23993.181","24337.879","23076.431","18929.054","20036.488","21418.947","23219.444","22838.076","24389.217","26138.376","28250.568","32067.915","34400.127","37385.065","40303.997","42856.229","47175.955","49453.162","53534.533","58213.625","60956.541","68565.566","68242.87","72789.95","78008.091","84839.712","84484.013","94447.252","94711.276","97663.211","100384.125","106449.343","108282.843","114084.037","118895.141","131601.296","136636.087","146074.945","158894.777","159070.793","158836.105","161395.671","162008.06","163060.489","153368.608","","","",
"Panama","PAN","CO2 emissions (kt)","EN.ATM.CO2E.KT","997.424","1103.767","1191.775","1184.441","1243.113","1529.139","1657.484","1697.821","2020.517","2053.52","2203.867","2603.57","2801.588","3241.628","3021.608","3663.333","3611.995","3461.648","2841.925","3193.957","3124.284","3340.637","3292.966","3494.651","2882.262","2629.239","2753.917","3201.291","2929.933","2522.896","2768.585","3245.295","4246.386","3942.025","4338.061","2984.938","4624.087","5647.18","5947.874","5669.182","5790.193","7007.637","5870.867","6153.226","5804.861","6838.955","7370.67","7198.321","7374.337","8599.115","9163.833","10098.918","10084.25","10362.942","","","",
"Peru","PER","CO2 emissions (kt)","EN.ATM.CO2E.KT","8173.743","8643.119","9970.573","10234.597","12266.115","11965.421","13256.205","13655.908","14502.985","15302.391","17784.95","18613.692","18173.652","19757.796","21360.275","21965.33","22442.04","23340.455","22460.375","22273.358","24121.526","24103.191","23670.485","20450.859","20692.881","19512.107","21847.986","25782.677","25107.949","21840.652","21169.591","20417.856","20388.52","23556.808","23230.445","23883.171","24363.548","27407.158","27806.861","29358.002","30296.754","27165.136","27187.138","26380.398","31895.566","37135.709","34876.837","42955.238","41015.395","51704.7","57593.902","49632.845","54520.956","57153.862","","","",
"Philippines","PHL","CO2 emissions (kt)","EN.ATM.CO2E.KT","8335.091","8723.793","10348.274","11485.044","12838.167","13982.271","16123.799","18232.324","22251.356","22860.078","24781.586","27586.841","26442.737","31543.534","30531.442","32526.29","35129.86","36754.341","37476.74","38136.8","37000.03","34664.151","34997.848","35415.886","30993.484","28048.883","29207.655","32683.971","37729.763","39141.558","41763.463","43930.66","48752.765","49482.498","54799.648","60710.852","62162.984","71158.135","69240.294","69159.62","73306.997","71051.792","71337.818","71532.169","74066.066","74832.469","67692.82","72170.227","78858.835","77568.051","84920.386","85584.113","91319.301","98238.93","","","",
"Palau","PLW","CO2 emissions (kt)","EN.ATM.CO2E.KT","14.668","51.338","51.338","55.005","58.672","66.006","66.006","73.34","77.007","132.012","135.679","165.015","172.349","176.016","194.351","194.351","113.677","183.35","110.01","124.678","157.681","157.681","157.681","157.681","157.681","161.348","161.348","161.348","183.35","227.354","234.688","234.688","106.343","102.676","102.676","106.343","110.01","110.01","110.01","113.677","113.677","179.683","179.683","187.017","187.017","190.684","201.685","209.019","209.019","209.019","216.353","223.687","223.687","223.687","","","",
"Papua New Guinea","PNG","CO2 emissions (kt)","EN.ATM.CO2E.KT","179.683","201.685","198.018","256.69","267.691","304.361","341.031","436.373","502.379","557.384","693.063","825.075","1268.782","1345.789","1587.811","1532.806","1573.143","1580.477","1675.819","1796.83","1829.833","1932.509","1947.177","2009.516","2046.186","2126.86","2064.521","2335.879","2200.2","2035.185","2141.528","2064.521","2053.52","1994.848","2181.865","2060.854","2189.199","2577.901","2863.927","2445.889","2665.909","3208.625","3487.317","3945.692","4488.408","4385.732","4308.725","6120.223","4796.436","5093.463","4664.424","5229.142","4979.786","6072.552","","","",
